ClienteNo;Cidade;Idade;Sexo;EstadoCivil;NumeroFilhos;Escolaridade;Ocupacao;AreaAtuacao;NivelGerencial;TipoResidencia;CondicaoResidencia;ValorImovel;NoAutomoveis;Computador;PrimeiraCompra
1244;2;53;2;3;2;4;6;1;5;3;3;3;1;2;28,54
1245;3;30;2;1;2;3;1;2;2;2;2;2;1;1;69,33
1246;7;26;2;1;0;2;6;6;2;2;2;2;1;1;80,64
1247;4;36;1;1;2;3;5;9;4;2;4;3;1;2;39,15
1248;2;53;2;3;0;3;6;8;5;3;3;2;1;2;31,55
1249;5;48;2;3;0;3;5;8;4;2;2;2;1;2;33,97
1250;5;29;2;2;0;1;1;9;3;2;2;2;1;2;53,96
1251;5;20;2;1;0;2;7;0;2;1;2;1;0;2;108,94
1252;8;26;2;1;2;1;3;6;2;1;1;1;0;2;82,50
1253;3;41;2;1;0;2;3;8;3;2;1;2;1;2;53,49
1254;2;26;1;1;1;2;2;1;2;1;1;2;0;2;93,39
1255;4;24;2;1;0;0;6;8;2;1;1;1;0;2;90,53
1256;4;52;1;4;1;4;4;8;7;3;4;4;3;2;9,93
1257;10;47;2;2;0;3;3;5;5;3;2;3;1;2;30,04
1258;8;33;1;3;2;2;6;5;3;2;2;2;0;1;60,03
1259;4;20;2;1;1;2;3;9;2;1;2;2;0;2;68,81
1260;4;32;1;1;0;2;6;0;3;2;2;1;0;2;80,50
1261;8;51;1;3;4;3;2;7;6;3;3;2;1;1;24,36
1262;9;36;1;2;0;2;1;8;2;2;2;2;0;1;68,87
1263;3;28;1;1;0;1;6;4;2;1;1;1;0;2;83,63
1264;2;38;1;1;0;2;2;7;3;2;3;2;0;2;57,87
1265;2;45;2;3;0;3;5;2;6;3;3;4;1;2;29,59
1266;5;31;1;1;1;3;4;7;2;2;2;1;0;2;72,18
1267;8;53;2;3;0;3;3;6;5;3;3;3;2;2;28,65
1268;2;54;2;3;2;3;6;8;6;3;4;3;1;2;46,68
1269;5;45;2;3;0;2;3;2;3;3;2;3;0;1;62,13
1270;8;38;2;3;0;3;2;4;4;3;3;2;1;2;55,59
1271;5;39;2;3;1;3;1;4;3;2;3;2;1;2;61,60
1272;2;28;2;1;2;1;6;6;2;1;1;1;0;2;106,07
1273;9;39;2;3;0;2;3;6;3;2;2;2;0;1;46,47
1274;5;51;2;3;0;3;1;8;6;3;2;4;1;2;17,35
1275;4;50;2;3;2;2;6;4;5;2;4;5;1;2;18,46
1276;3;36;2;3;4;3;0;6;4;2;2;2;1;2;47,85
1277;8;35;1;2;1;3;4;7;2;2;2;2;0;1;55,43
1278;4;49;2;1;0;3;2;2;3;2;2;3;1;1;72,98
1279;4;42;2;1;0;3;6;4;3;2;2;2;1;2;56,69
1280;7;47;2;3;0;2;3;9;3;2;2;2;0;2;48,66
1281;4;57;2;3;4;3;2;0;5;3;2;2;1;1;45,62
1282;6;40;2;3;0;3;3;8;5;3;2;2;1;2;41,15
1283;7;28;2;1;1;2;2;7;2;2;2;2;0;2;62,77
1284;4;55;2;3;0;4;4;8;7;3;4;5;3;2;8,08
1285;6;55;1;3;0;3;4;8;5;3;3;3;1;1;34,11
1286;4;29;2;1;0;2;3;2;2;1;2;1;0;1;73,96
1287;7;33;2;1;0;3;3;4;3;2;2;2;0;2;59,11
1288;3;26;2;1;0;2;3;1;2;2;2;2;0;2;93,16
1289;2;34;2;1;0;2;4;6;2;2;2;2;0;2;62,25
1290;8;44;1;1;1;3;6;8;3;2;2;2;1;2;65,31
1291;3;49;2;3;2;3;1;3;6;3;3;4;2;2;23,76
1292;7;46;1;4;0;4;3;4;6;3;3;3;2;1;24,79
1293;6;38;2;1;0;3;2;3;3;2;2;2;1;2;48,98
1294;3;20;2;1;1;1;2;3;2;1;1;1;0;2;73,20
1295;2;42;2;3;0;3;2;8;3;2;2;3;1;2;41,99
1296;5;48;1;3;1;3;2;4;4;3;3;4;0;2;31,65
1297;2;56;1;3;2;3;3;2;6;3;4;4;1;2;16,21
1298;4;36;2;2;1;0;3;2;2;2;2;1;0;2;70,59
1299;8;21;2;1;0;2;6;4;2;1;2;1;0;2;88,65
1300;7;34;2;3;0;3;2;3;4;3;3;3;1;2;62,42
1301;5;55;2;3;0;4;4;8;7;3;4;5;3;2;14,21
1302;2;27;1;1;0;2;7;0;2;1;2;2;1;2;75,72
1303;2;29;2;1;4;1;5;9;2;2;2;3;1;2;81,22
1304;5;37;2;1;1;2;6;3;2;2;2;1;0;2;94,93
1305;6;35;2;3;1;3;3;5;4;2;2;2;1;1;46,40
1306;2;39;2;1;0;2;3;6;3;2;2;2;1;2;48,09
1307;4;47;2;4;0;4;4;8;6;3;3;3;1;2;11,69
1308;2;38;2;3;3;3;6;9;3;2;2;2;0;2;45,23
1309;5;34;2;1;0;2;3;2;3;2;2;2;1;2;29,25
1310;8;41;2;3;0;3;4;5;6;3;3;3;2;1;42,23
1311;8;49;2;1;0;3;2;9;3;2;2;2;1;2;64,45
1312;2;41;2;3;0;3;2;0;4;2;3;3;1;2;46,03
1313;7;32;1;1;0;2;7;0;2;2;1;2;1;2;64,38
1314;2;38;1;2;0;3;3;6;5;2;3;2;1;2;36,51
1315;10;44;2;1;2;3;4;4;3;2;2;2;1;2;50,47
1316;9;22;2;1;3;1;5;3;2;1;1;1;0;2;74,61
1317;5;43;2;4;0;4;1;4;6;3;3;5;3;2;14,52
1318;7;26;1;1;2;2;2;8;2;1;1;2;0;2;85,34
1319;8;58;2;4;1;4;4;6;7;3;4;4;3;2;12,99
1320;9;31;2;1;0;3;3;5;2;2;2;2;0;1;69,17
1321;4;42;2;1;1;2;7;0;2;2;2;2;0;2;93,28
1322;9;33;2;2;3;3;3;9;4;2;2;2;1;2;18,76
1323;5;50;2;3;0;3;4;8;5;3;3;2;2;2;29,62
1324;5;55;2;3;0;4;1;7;6;3;3;3;2;2;40,11
1325;5;48;1;3;1;3;2;4;4;3;3;3;2;1;33,40
1326;3;35;2;1;0;2;4;3;3;1;2;2;1;2;50,39
1327;6;45;1;3;2;3;3;9;6;3;4;2;3;2;16,49
1328;10;37;1;1;1;3;5;6;3;2;2;2;1;2;62,40
1329;5;34;2;3;0;2;2;6;3;2;2;2;0;2;72,88
1330;4;45;2;1;2;3;6;5;3;2;2;3;1;2;80,27
1331;3;55;2;1;2;3;6;6;4;3;2;2;1;2;37,62
1332;2;41;1;4;2;4;2;1;5;3;2;3;1;2;50,49
1333;5;32;2;1;0;2;3;2;2;2;2;2;0;2;92,91
1334;3;44;2;3;0;3;6;5;4;2;3;3;1;2;52,36
1335;2;64;1;4;1;4;4;9;7;3;4;5;3;1;10,01
1336;5;30;2;1;0;2;6;8;2;2;2;2;0;2;69,62
1337;8;43;1;3;0;3;2;6;3;2;2;2;1;2;44,40
1338;2;33;1;3;2;2;3;3;3;2;2;2;1;2;61,33
1339;9;38;2;1;0;3;3;6;4;2;3;2;1;1;61,91
1340;10;48;1;2;0;3;3;2;5;2;3;3;1;1;34,86
1341;3;30;2;1;0;3;7;0;2;2;2;2;1;2;51,13
1342;2;40;1;1;0;2;3;4;3;2;2;2;1;2;50,16
1343;6;31;2;1;1;1;4;1;2;2;1;1;0;1;74,48
1344;5;50;2;3;0;4;1;1;6;3;3;3;2;2;29,56
1345;3;40;2;1;0;3;7;0;2;2;2;1;1;2;84,98
1346;8;32;2;1;0;2;2;1;3;2;3;2;1;1;66,29
1347;8;27;2;1;0;1;6;6;2;2;1;1;0;1;118,23
1348;9;47;2;3;0;2;5;1;3;2;3;2;1;1;47,31
1349;5;34;1;1;0;3;2;1;3;2;2;2;1;1;70,98
1350;5;30;1;1;0;2;5;5;2;2;2;1;0;1;53,45
1351;9;48;2;3;0;3;6;1;5;3;3;4;1;1;17,67
1352;5;56;1;1;0;3;4;9;4;2;3;2;1;2;69,26
1353;6;51;1;4;1;4;4;7;7;3;4;4;3;2;26,72
1354;3;35;2;1;0;3;3;2;3;2;2;2;1;1;48,13
1355;2;47;2;3;0;4;4;8;7;3;3;4;1;2;15,82
1356;7;28;2;1;0;2;1;0;2;2;2;2;1;2;76,29
1357;6;24;1;1;2;0;2;3;2;1;1;1;0;2;112,08
1358;4;42;2;3;2;3;6;9;3;2;2;2;1;2;73,59
1359;2;39;2;2;0;1;2;3;2;2;2;2;0;2;68,81
1360;7;39;2;2;0;3;0;1;3;2;3;2;1;2;46,44
1361;3;38;2;3;0;4;6;3;5;3;2;4;1;2;45,06
1362;10;50;2;3;2;3;2;4;3;2;2;2;1;1;51,91
1363;2;43;2;3;2;3;1;7;5;3;3;4;1;2;25,41
1364;10;45;2;1;0;3;3;5;3;2;2;2;1;2;49,82
1365;8;47;2;2;0;3;2;0;4;3;2;2;1;2;54,37
1366;9;57;1;3;0;4;4;1;7;3;4;5;3;2;9,09
1367;3;46;1;1;1;3;3;6;3;3;2;2;1;2;35,87
1368;9;49;2;1;1;3;3;3;3;2;2;2;0;2;68,77
1369;9;35;1;3;0;3;3;5;4;2;2;3;1;2;63,86
1370;7;30;2;1;0;2;1;8;2;2;2;2;0;2;95,87
1371;7;58;2;4;0;4;4;4;7;3;3;4;1;1;0,00
1372;10;32;2;3;0;3;3;1;3;2;2;3;2;2;22,30
1373;2;55;1;3;0;3;3;0;5;2;3;3;1;1;39,71
1374;2;44;2;2;2;3;3;8;4;2;3;3;1;1;25,87
1375;5;42;2;3;1;3;5;0;3;2;2;2;1;2;48,59
1376;2;53;2;3;1;3;2;8;3;2;2;2;0;2;71,92
1377;2;47;2;3;3;3;3;4;4;3;3;3;1;2;28,48
1378;9;34;2;1;2;2;5;2;2;2;3;2;0;2;98,16
1379;9;57;1;3;0;4;2;6;6;3;3;5;3;2;17,81
1380;5;39;2;2;1;2;2;2;3;2;3;3;0;2;63,82
1381;10;39;2;1;0;3;5;2;3;2;2;2;0;1;65,12
1382;2;36;2;1;2;3;3;8;3;2;2;2;1;2;50,95
1383;6;33;2;1;0;2;5;4;2;2;1;2;0;2;64,71
1384;6;56;1;3;2;3;3;6;5;2;3;4;1;2;25,91
1385;5;50;1;3;1;3;2;4;5;3;2;4;2;1;24,49
1386;9;46;1;1;0;2;1;0;2;1;1;2;1;2;97,50
1387;2;40;2;3;0;4;4;4;6;3;4;5;2;2;20,17
1388;2;46;1;3;0;3;3;2;4;3;3;4;1;2;36,64
1389;7;63;2;4;0;4;4;5;7;3;4;5;3;2;16,46
1390;8;23;1;1;0;0;1;1;2;1;1;1;0;1;105,00
1391;7;45;2;3;0;3;3;8;4;2;3;3;1;2;24,10
1392;8;35;2;1;0;2;4;2;2;2;1;1;0;1;81,61
1393;5;39;1;2;0;3;6;8;4;2;2;2;2;1;39,38
1394;7;41;2;1;0;2;3;0;3;2;3;2;1;2;31,95
1395;5;54;2;3;1;3;6;9;5;3;2;3;1;2;30,06
1396;6;39;2;3;0;3;3;4;4;3;4;3;2;2;21,05
1397;7;47;1;2;0;3;3;6;4;2;3;3;1;2;47,47
1398;6;47;1;3;1;3;2;4;3;2;2;2;1;2;45,66
1399;4;40;2;1;0;2;3;3;3;2;3;3;1;2;48,70
1400;9;54;2;3;0;3;1;9;4;3;2;3;1;2;55,30
1401;5;41;1;3;0;3;3;5;4;3;2;3;1;2;37,54
1402;2;37;1;3;3;4;5;8;5;3;2;3;2;1;10,14
1403;9;35;2;1;0;2;5;1;3;2;2;2;1;2;67,26
1404;8;56;2;4;0;4;3;4;5;3;2;2;2;2;45,94
1405;4;51;1;4;1;3;6;5;6;3;2;4;2;2;23,40
1406;4;29;1;1;0;2;3;2;3;2;2;2;1;2;71,46
1407;5;36;1;3;0;3;6;2;3;3;3;2;0;2;64,58
1408;5;29;2;1;2;2;3;9;2;2;2;2;0;2;78,05
1409;3;45;2;3;0;3;3;2;5;2;2;3;2;1;25,15
1410;8;39;2;3;0;3;4;6;5;3;2;2;1;2;32,85
1411;8;30;2;2;0;3;1;9;3;2;2;2;0;2;47,06
1412;10;44;2;2;1;3;6;3;3;2;3;2;0;2;52,46
1413;7;47;2;3;0;2;1;6;3;2;3;2;1;2;78,76
1414;3;28;2;1;0;2;7;0;2;1;2;2;0;2;110,85
1415;6;54;2;3;0;3;1;5;5;3;4;3;1;2;22,71
1416;4;39;2;1;0;3;3;9;3;2;2;2;1;1;27,69
1417;6;53;2;3;1;3;3;7;5;3;2;3;1;2;56,35
1418;5;36;1;1;0;2;2;9;3;3;2;2;1;2;53,82
1419;6;57;2;1;0;3;4;4;4;3;2;2;2;2;60,47
1420;7;60;2;4;0;4;4;9;7;3;4;5;3;2;13,63
1421;6;36;1;3;0;2;3;5;3;2;2;2;1;1;70,17
1422;2;64;1;4;3;4;4;5;7;3;3;3;3;2;17,16
1423;10;47;2;3;2;3;4;1;5;3;3;3;2;2;20,97
1424;5;51;2;3;4;3;4;5;7;3;4;5;1;2;0,00
1425;2;33;2;1;0;3;5;4;3;2;2;2;1;1;50,08
1426;7;33;2;1;3;2;2;3;2;1;2;2;0;2;48,74
1427;6;30;2;1;0;1;3;7;2;1;2;1;0;2;80,74
1428;10;32;1;1;0;1;2;7;2;1;1;1;0;2;120,25
1429;9;39;1;3;0;3;3;2;5;3;3;4;2;2;33,94
1430;4;58;2;4;0;4;3;8;6;3;3;4;2;2;16,36
1431;8;19;1;1;0;0;2;1;2;1;1;1;0;2;113,69
1432;5;38;2;3;3;2;3;2;3;2;3;2;1;2;57,05
1433;7;33;2;3;2;3;2;6;3;1;2;3;0;1;62,36
1434;5;31;2;1;0;2;2;4;2;2;2;2;0;2;99,61
1435;2;31;2;1;3;2;1;6;2;2;2;2;0;2;77,67
1436;2;23;2;1;0;0;7;0;2;1;1;1;0;2;111,66
1437;2;49;2;3;0;3;5;1;5;3;3;3;2;2;24,24
1438;9;58;2;4;0;3;4;0;7;3;4;4;3;2;0,00
1439;3;48;2;4;0;4;4;2;7;3;4;4;2;2;0,00
1440;8;31;2;1;1;2;2;4;2;2;2;2;0;2;56,47
1441;4;31;1;1;0;3;5;2;3;2;3;2;0;2;85,15
1442;8;40;2;3;2;3;4;0;3;2;2;3;1;1;33,53
1443;7;26;2;1;1;1;5;1;2;1;1;1;0;1;99,45
1444;2;20;1;1;0;1;4;6;2;1;1;1;0;2;102,08
1445;4;58;2;3;0;3;6;2;4;3;3;2;2;2;43,59
1446;9;46;2;2;0;4;4;8;4;2;3;3;1;2;32,49
1447;4;34;2;1;0;2;3;5;3;1;2;3;1;2;58,98
1448;5;34;1;1;0;3;6;6;5;3;2;2;2;2;34,84
1449;6;24;1;1;1;0;6;3;2;1;1;1;0;1;107,73
1450;9;38;2;3;3;3;4;6;4;3;3;3;1;2;40,17
1451;9;40;1;3;0;3;4;5;4;2;2;2;1;2;59,88
1452;3;46;2;2;0;3;3;4;4;3;2;2;1;2;53,62
1453;9;50;1;3;2;2;0;4;4;3;2;3;1;2;49,59
1454;6;44;2;2;1;3;5;8;3;2;2;2;0;2;91,19
1455;7;38;2;3;0;3;3;4;4;2;2;3;1;2;50,53
1456;7;23;2;1;0;2;1;4;2;1;2;1;1;2;89,03
1457;10;42;1;2;1;2;6;3;3;2;2;2;1;2;53,78
1458;7;37;2;3;2;2;6;3;3;2;2;2;0;2;81,49
1459;8;41;2;1;0;3;2;8;3;2;2;2;1;2;31,78
1460;2;53;2;3;0;3;4;6;6;3;3;4;2;2;16,58
1461;4;41;1;3;1;3;3;6;4;2;2;3;1;2;44,66
1462;2;45;2;1;0;3;5;6;3;2;2;2;1;2;56,31
1463;6;29;1;1;0;2;5;2;2;2;2;1;0;2;74,02
1464;9;54;2;3;2;3;3;4;4;2;2;2;1;1;31,85
1465;4;45;2;1;0;2;4;6;3;2;2;2;1;2;59,45
1466;8;47;2;3;0;3;6;7;4;3;2;3;1;2;61,23
1467;7;32;2;2;0;2;6;4;3;2;2;2;0;2;73,83
1468;2;41;1;2;0;2;3;4;3;3;2;2;1;2;60,08
1469;3;35;2;2;0;2;1;8;3;2;2;2;1;1;48,75
1470;8;26;2;1;0;2;1;0;2;2;2;2;0;2;104,75
1471;7;23;2;1;0;1;7;0;2;1;2;2;1;1;76,60
1472;9;29;1;1;0;1;2;4;2;1;2;1;0;2;95,60
1473;2;46;2;1;1;3;2;4;3;2;2;2;0;2;69,30
1474;3;62;2;4;0;4;4;8;7;3;4;5;3;2;8,91
1475;5;31;1;3;0;3;3;5;3;2;2;2;2;2;79,49
1476;2;49;1;3;0;3;2;5;3;2;2;2;1;2;56,20
1477;7;29;2;3;0;2;2;2;3;2;3;2;0;2;41,55
1478;3;35;2;1;1;3;2;4;3;2;2;1;1;2;55,76
1479;3;42;1;1;1;3;2;2;3;2;2;2;0;1;57,73
1480;9;29;1;1;0;3;3;6;3;2;2;1;1;2;70,15
1481;9;53;1;3;0;2;2;7;5;3;3;5;1;2;38,33
1482;9;39;1;3;0;3;2;4;4;3;3;2;1;2;29,53
1483;4;37;1;2;2;2;5;5;3;2;2;3;0;1;64,64
1484;9;50;2;3;0;3;6;0;6;3;3;3;1;2;18,54
1485;5;33;1;1;4;3;3;8;3;2;2;2;1;2;80,80
1486;5;46;2;3;1;3;1;2;3;3;2;3;1;1;50,88
1487;8;31;2;1;0;2;6;0;3;1;2;2;1;1;46,15
1488;9;43;1;3;2;3;4;2;5;3;3;4;1;2;28,01
1489;8;47;1;1;2;3;2;1;4;3;2;3;1;1;32,74
1490;8;41;1;3;0;3;6;3;3;2;2;3;1;2;60,95
1491;6;44;2;3;1;3;5;5;4;3;2;3;1;2;40,69
1492;5;24;2;2;1;2;7;0;2;2;2;2;1;2;68,90
1493;6;34;1;1;1;3;3;3;3;2;2;3;1;2;63,17
1494;8;54;2;3;2;3;2;4;5;2;4;3;2;2;15,37
1495;9;57;2;4;0;4;4;5;7;3;4;5;2;2;11,78
1496;7;33;2;1;0;2;1;3;3;2;2;2;1;2;64,43
1497;2;34;2;1;1;3;2;5;2;2;2;2;1;2;70,30
1498;7;30;1;1;0;1;7;0;2;2;1;1;0;1;78,52
1499;5;37;2;2;0;3;6;2;4;3;2;2;1;1;34,56
1500;8;23;1;1;0;2;3;5;2;1;2;2;0;2;103,28
1501;9;37;2;1;0;3;5;9;3;2;3;2;1;1;47,73
1502;2;30;2;1;0;1;3;7;2;2;1;2;0;2;77,12
1503;9;32;1;2;2;3;6;4;3;2;2;3;1;2;39,63
1504;10;43;1;3;2;3;1;1;4;2;3;2;1;2;67,36
1505;9;47;1;3;1;3;6;2;6;2;2;3;2;2;35,79
1506;8;46;1;3;1;3;1;6;6;3;3;3;1;2;23,78
1507;9;29;1;1;2;2;2;7;2;2;2;2;0;1;46,97
1508;4;45;1;3;1;4;2;1;5;3;3;3;2;2;31,17
1509;9;33;2;1;1;3;3;2;3;2;2;2;0;2;51,20
1510;5;29;2;1;2;2;7;0;2;2;2;2;0;2;66,59
1511;2;54;2;3;0;3;3;7;5;2;3;2;3;1;31,88
1512;4;42;2;2;2;2;2;5;3;3;2;2;0;2;65,17
1513;4;50;1;3;0;3;2;4;4;3;3;3;1;2;45,16
1514;8;63;2;4;1;4;4;0;7;3;4;5;3;2;8,53
1515;10;26;1;1;0;1;1;8;2;2;2;1;0;2;80,65
1516;10;35;1;2;0;3;3;4;3;3;2;2;1;2;38,38
1517;9;59;2;4;1;4;4;4;7;3;4;5;3;2;21,25
1518;5;35;2;1;0;1;3;3;3;2;2;2;1;1;58,19
1519;8;43;2;3;0;2;3;4;4;3;2;3;1;2;49,02
1520;2;31;2;1;0;3;2;5;2;2;1;2;0;1;59,59
1521;7;33;2;2;0;3;6;5;3;2;2;2;1;2;51,66
1522;4;33;2;1;0;2;4;4;2;2;2;1;0;1;71,73
1523;8;51;1;3;1;4;6;4;6;3;3;5;1;2;22,92
1524;9;32;2;1;4;2;5;2;3;2;2;2;0;2;61,03
1525;9;48;2;1;0;3;3;4;4;3;2;2;1;1;42,41
1526;9;27;1;1;1;2;7;0;2;2;2;2;0;2;76,25
1527;8;43;2;1;0;3;5;8;3;2;2;3;0;2;37,92
1528;2;42;2;1;0;2;6;6;4;2;2;2;0;2;49,04
1529;8;29;1;1;0;2;7;0;2;1;1;1;1;2;87,69
1530;8;46;1;3;0;2;4;7;3;3;3;1;1;2;48,58
1531;8;38;2;1;0;3;3;2;3;3;2;3;1;2;66,79
1532;6;42;1;2;0;3;4;4;3;2;2;2;1;2;54,23
1533;7;59;2;4;0;4;4;1;7;3;4;5;3;2;0,00
1534;5;31;2;1;1;1;7;0;2;1;2;1;1;2;57,97
1535;4;36;1;1;1;3;2;5;3;2;2;3;1;2;29,38
1536;8;29;1;1;0;3;3;1;3;2;2;3;0;2;83,59
1537;4;25;2;1;0;2;2;8;2;1;1;1;0;1;97,91
1538;4;38;2;1;4;2;3;5;3;2;2;1;1;2;49,74
1539;9;41;2;3;2;2;3;4;4;2;3;2;2;2;41,98
1540;6;39;1;3;0;3;3;7;5;3;3;3;2;2;34,00
1541;3;34;2;1;0;3;2;1;3;2;2;2;1;2;56,74
1542;9;59;2;3;0;4;4;4;7;3;3;4;2;2;20,51
1543;10;34;1;1;4;2;7;0;2;2;2;1;0;2;87,13
1544;5;35;2;2;1;3;6;2;3;2;2;3;1;2;36,45
1545;2;27;2;1;0;1;7;0;2;2;2;1;0;2;81,14
1546;4;29;2;2;2;2;5;7;3;2;2;2;1;2;31,31
1547;6;36;2;2;2;3;4;2;3;2;2;2;1;2;27,16
1548;2;39;2;1;1;2;6;4;3;2;2;1;0;2;65,02
1549;8;25;2;1;1;2;7;0;2;1;2;1;0;2;78,44
1550;10;41;2;4;0;3;3;6;5;3;3;4;1;2;15,03
1551;4;47;2;3;0;3;3;6;4;3;2;3;1;2;26,57
1552;9;53;2;2;0;3;3;3;4;3;2;2;1;2;59,63
1553;5;51;2;4;3;3;3;5;6;3;4;3;2;1;20,31
1554;6;28;2;1;0;0;3;6;2;2;1;1;1;2;100,20
1555;4;44;2;3;0;2;3;8;4;3;3;4;0;2;27,20
1556;6;56;1;4;0;3;2;3;5;2;3;2;1;2;32,69
1557;7;27;1;1;1;1;1;8;2;1;2;1;1;2;72,16
1558;10;35;1;1;0;2;5;6;3;2;2;2;1;2;42,83
1559;8;28;2;1;0;0;7;0;2;1;2;2;0;2;94,43
1560;4;36;2;2;0;2;3;0;3;2;2;2;1;2;67,39
1561;9;56;1;3;0;3;2;6;5;3;2;3;3;2;41,72
1562;7;51;2;3;0;3;3;5;4;2;2;2;1;1;41,77
1563;2;22;2;1;0;2;7;0;2;2;1;1;0;2;105,36
1564;4;35;1;3;0;3;3;9;3;2;2;2;1;2;55,26
1565;6;38;1;3;2;4;1;3;4;3;3;3;1;2;45,82
1566;8;40;2;3;2;4;1;4;6;3;3;4;2;2;42,07
1567;10;29;2;1;0;3;6;7;3;2;2;2;0;2;90,81
1568;2;32;2;1;0;3;4;0;2;2;2;2;0;2;79,33
1569;5;52;2;3;1;4;3;2;6;3;2;4;1;2;0,00
1570;4;36;2;3;0;4;5;5;4;3;3;3;1;2;40,57
1571;4;30;2;1;0;0;7;0;2;2;1;1;0;1;77,46
1572;8;51;2;2;0;3;3;5;4;2;2;3;1;2;34,05
1573;4;30;2;1;1;2;0;7;2;1;1;2;0;2;103,58
1574;2;46;2;4;1;3;5;0;5;3;3;3;1;2;33,74
1575;10;44;1;1;0;2;5;0;3;2;2;2;1;2;75,86
1576;3;43;2;3;0;3;3;9;5;2;2;3;1;2;30,83
1577;4;30;2;1;2;3;0;1;3;2;2;2;1;2;109,55
1578;9;40;1;3;0;3;5;6;4;3;2;3;1;2;37,84
1579;5;46;1;3;0;3;3;5;3;2;2;3;1;2;31,91
1580;4;57;2;3;0;3;4;2;6;3;3;3;2;2;10,66
1581;5;31;2;1;0;1;3;2;2;1;2;1;0;2;79,97
1582;8;30;2;1;1;2;2;8;3;1;2;2;0;2;54,40
1583;6;35;2;2;0;2;2;5;3;2;3;2;1;2;67,11
1584;4;36;2;1;0;3;3;4;3;3;2;3;1;2;56,95
1585;8;32;2;3;1;3;4;6;4;2;3;3;2;2;43,46
1586;4;48;2;3;0;3;3;6;4;3;2;3;2;2;23,27
1587;10;39;2;3;0;3;4;9;3;2;2;2;1;2;68,94
1588;2;48;1;3;1;2;1;4;3;3;2;3;1;2;51,69
1589;5;37;2;1;2;2;6;7;3;2;2;2;1;2;50,63
1590;5;37;2;3;0;3;2;6;4;3;3;2;1;1;30,57
1591;9;32;2;1;0;0;3;9;2;1;2;1;0;1;122,41
1592;5;56;1;3;0;4;4;9;7;3;4;5;2;2;12,59
1593;2;50;2;3;0;3;6;7;4;2;2;2;1;2;43,72
1594;6;59;1;4;0;4;4;4;7;3;4;5;3;2;0,00
1595;9;42;1;3;2;4;3;4;5;3;3;4;2;1;33,91
1596;10;44;2;3;0;4;3;5;5;3;2;3;1;2;22,81
1597;8;44;1;3;0;3;6;3;4;3;2;3;1;1;43,67
1598;8;32;2;1;0;3;3;9;3;2;2;2;0;2;47,69
1599;10;26;2;1;0;2;2;6;2;2;2;1;0;2;76,47
1600;9;30;1;2;0;2;3;6;2;2;2;2;0;2;80,44
1601;4;36;1;1;3;2;2;4;2;2;2;2;0;2;52,70
1602;7;39;2;2;0;3;3;9;4;3;3;3;1;2;40,84
1603;5;56;2;3;0;3;1;1;5;3;2;3;1;2;31,00
1604;4;30;2;1;0;2;7;0;2;2;2;1;1;2;66,44
1605;2;44;2;2;0;3;2;1;5;3;2;3;1;2;44,80
1606;4;37;2;3;0;2;3;2;3;2;2;2;0;2;25,82
1607;9;34;2;1;0;2;7;0;2;2;2;2;0;2;53,75
1608;7;30;2;1;0;3;5;7;3;2;3;2;1;2;75,22
1609;9;35;1;1;3;2;3;4;3;2;2;3;0;1;46,19
1610;9;26;1;1;3;1;3;2;2;1;1;1;0;2;83,32
1611;5;33;2;1;0;2;1;6;3;2;2;3;0;1;73,54
1612;3;40;2;1;0;3;3;5;3;2;2;2;1;2;52,63
1613;7;40;2;3;0;2;2;1;5;3;2;4;1;1;33,47
1614;9;50;1;3;0;2;6;4;4;2;3;2;0;2;56,45
1615;8;36;2;2;1;1;1;8;3;3;2;2;1;1;73,72
1616;6;48;2;2;2;3;2;9;6;3;3;4;2;2;26,32
1617;5;35;1;1;0;2;6;5;2;2;2;2;0;2;69,01
1618;9;31;2;1;0;2;6;7;2;2;1;1;0;2;101,59
1619;6;36;1;1;1;3;2;9;4;2;2;3;2;2;62,05
1620;9;56;2;4;0;4;3;3;6;3;3;2;1;2;23,49
1621;2;31;2;1;2;2;7;0;2;2;1;1;1;2;65,97
1622;8;37;1;3;0;3;3;4;5;3;3;3;1;2;32,77
1623;6;20;1;1;3;0;2;3;2;1;1;1;0;1;98,55
1624;5;39;1;3;1;4;3;8;4;2;3;3;1;2;30,36
1625;9;35;2;2;0;3;1;6;3;2;2;2;0;2;51,23
1626;10;38;1;2;0;2;1;2;3;2;2;2;0;2;62,67
1627;8;59;2;3;1;3;4;4;6;3;4;3;1;2;39,67
1628;4;31;2;1;0;0;4;8;2;1;1;1;0;1;104,15
1629;4;21;1;1;0;0;2;6;2;2;1;1;0;2;108,14
1630;7;58;2;4;0;4;4;5;7;3;4;4;3;2;20,06
1631;4;43;1;3;1;4;3;5;4;3;3;3;2;2;41,22
1632;2;42;2;3;2;3;6;2;6;3;3;3;3;2;13,34
1633;10;25;2;1;0;2;6;6;2;3;2;1;1;2;54,22
1634;8;34;2;1;1;3;3;3;3;3;3;2;0;1;89,68
1635;8;41;1;3;0;2;3;8;4;2;2;2;1;2;39,04
1636;4;35;1;3;0;3;6;5;3;2;3;3;1;2;59,05
1637;9;32;2;1;0;2;2;5;3;2;2;2;0;2;57,28
1638;9;47;1;3;0;3;2;7;5;3;2;5;2;1;7,74
1639;8;44;1;4;2;4;4;7;7;3;4;4;2;2;19,69
